DIMENSION: 101
VEHICLE CAPACITY: 200
NUMBER OF OCCASIONAL DRIVERS: 50

VERTEX_ID 	 VERTEX_X 	 VERTEX_Y 	 VERTEX_DEMAND 
62 	 65 	 35 	 3 	
63 	 65 	 20 	 6 	
64 	 45 	 30 	 17 	
65 	 35 	 40 	 16 	
66 	 41 	 37 	 16 	
67 	 64 	 42 	 9 	
68 	 40 	 60 	 21 	
69 	 31 	 52 	 27 	
70 	 35 	 69 	 23 	
71 	 65 	 55 	 14 	
72 	 63 	 65 	 8 	
73 	 2 	 60 	 5 	
74 	 20 	 20 	 8 	
75 	 5 	 5 	 16 	
76 	 60 	 12 	 31 	
77 	 23 	 3 	 7 	
78 	 8 	 56 	 27 	
79 	 6 	 68 	 30 	
80 	 47 	 47 	 13 	
81 	 49 	 58 	 10 	
82 	 27 	 43 	 9 	
83 	 37 	 31 	 14 	
84 	 57 	 29 	 18 	
85 	 63 	 23 	 2 	
86 	 21 	 24 	 28 	
87 	 12 	 24 	 13 	
88 	 24 	 58 	 19 	
89 	 67 	 5 	 25 	
90 	 37 	 47 	 6 	
91 	 49 	 42 	 13 	
92 	 53 	 43 	 14 	
93 	 61 	 52 	 3 	
94 	 57 	 48 	 23 	
95 	 56 	 37 	 6 	
96 	 55 	 54 	 26 	
97 	 4 	 18 	 35 	
98 	 26 	 52 	 9 	
99 	 26 	 35 	 15 	
100 	 31 	 67 	 3 	

OCCASIONAL DRIVERS DATA

OCCASIONAL DRIVER 1
x coordinate: 0.14
y coordinate: 21.01
Number of customers: 14
Subset of customers: 
Customer 9 profit 1.91736
Customer 10 profit 5.22632
Customer 11 profit 6.70826
Customer 13 profit 5.04299
Customer 52 profit 3.00687
Customer 59 profit 4.26883
Customer 65 profit 2.22553
Customer 69 profit 5.13392
Customer 82 profit 1.00000
Customer 86 profit 5.58240
Customer 87 profit 1.61423
Customer 90 profit 1.00000
Customer 97 profit 5.27938
Customer 99 profit 1.00000

OCCASIONAL DRIVER 2
x coordinate: 26.94
y coordinate: 25.75
Number of customers: 5
Subset of customers: 
Customer 52 profit 2.98624
Customer 57 profit 3.54264
Customer 65 profit 1.00000
Customer 90 profit 1.00000
Customer 99 profit 3.18584

OCCASIONAL DRIVER 3
x coordinate: 20.38
y coordinate: 62.00
Number of customers: 3
Subset of customers: 
Customer 55 profit 1.35592
Customer 69 profit 1.13176
Customer 88 profit 1.00000

OCCASIONAL DRIVER 4
x coordinate: 51.32
y coordinate: 61.81
Number of customers: 1
Subset of customers: 
Customer 81 profit 1.00000

OCCASIONAL DRIVER 5
x coordinate: 78.91
y coordinate: 33.45
Number of customers: 8
Subset of customers: 
Customer 50 profit 1.00000
Customer 62 profit 1.21390
Customer 67 profit 1.00000
Customer 80 profit 1.00000
Customer 91 profit 1.21242
Customer 92 profit 1.00000
Customer 94 profit 1.58938
Customer 95 profit 2.12127

OCCASIONAL DRIVER 6
x coordinate: 15.68
y coordinate: 73.65
Number of customers: 7
Subset of customers: 
Customer 2 profit 4.68088
Customer 6 profit 2.88494
Customer 7 profit 4.12064
Customer 55 profit 1.00000
Customer 69 profit 2.54643
Customer 88 profit 2.36617
Customer 100 profit 2.81744

OCCASIONAL DRIVER 7
x coordinate: 5.87
y coordinate: 45.92
Number of customers: 7
Subset of customers: 
Customer 12 profit 1.00000
Customer 14 profit 3.13849
Customer 53 profit 1.00000
Customer 69 profit 1.00000
Customer 82 profit 2.41233
Customer 90 profit 1.42598
Customer 98 profit 1.11551

OCCASIONAL DRIVER 8
x coordinate: 62.56
y coordinate: 9.00
Number of customers: 13
Subset of customers: 
Customer 51 profit 1.00000
Customer 56 profit 1.00000
Customer 63 profit 4.93155
Customer 64 profit 1.67021
Customer 66 profit 2.21251
Customer 76 profit 1.00000
Customer 80 profit 2.63362
Customer 84 profit 1.37215
Customer 85 profit 3.75023
Customer 90 profit 4.53903
Customer 91 profit 1.29083
Customer 92 profit 4.60098
Customer 95 profit 3.60764

OCCASIONAL DRIVER 9
x coordinate: 69.18
y coordinate: 43.10
Number of customers: 5
Subset of customers: 
Customer 67 profit 1.00000
Customer 80 profit 1.00000
Customer 91 profit 3.17434
Customer 92 profit 1.34525
Customer 94 profit 1.00000

OCCASIONAL DRIVER 10
x coordinate: 24.61
y coordinate: 52.34
Number of customers: 2
Subset of customers: 
Customer 69 profit 1.00000
Customer 98 profit 1.00000

OCCASIONAL DRIVER 11
x coordinate: 65.10
y coordinate: 35.03
Number of customers: 5
Subset of customers: 
Customer 62 profit 1.00000
Customer 80 profit 1.00000
Customer 91 profit 1.00000
Customer 92 profit 1.00000
Customer 95 profit 1.00000

OCCASIONAL DRIVER 12
x coordinate: 3.37
y coordinate: 38.49
Number of customers: 12
Subset of customers: 
Customer 9 profit 3.69281
Customer 10 profit 1.00000
Customer 11 profit 1.00000
Customer 12 profit 2.77614
Customer 13 profit 4.95175
Customer 14 profit 5.14368
Customer 15 profit 4.12236
Customer 53 profit 2.56141
Customer 69 profit 2.21221
Customer 82 profit 1.00000
Customer 90 profit 1.00000
Customer 98 profit 2.94396

OCCASIONAL DRIVER 13
x coordinate: 85.52
y coordinate: 7.33
Number of customers: 16
Subset of customers: 
Customer 50 profit 5.24303
Customer 51 profit 5.87243
Customer 56 profit 1.00000
Customer 62 profit 1.69511
Customer 63 profit 1.08578
Customer 64 profit 6.51575
Customer 66 profit 5.80598
Customer 67 profit 5.19619
Customer 80 profit 1.00000
Customer 84 profit 1.00000
Customer 85 profit 1.00000
Customer 90 profit 6.33272
Customer 91 profit 1.00000
Customer 92 profit 1.00000
Customer 94 profit 6.15731
Customer 95 profit 1.00000

OCCASIONAL DRIVER 14
x coordinate: 79.06
y coordinate: 50.29
Number of customers: 7
Subset of customers: 
Customer 67 profit 4.80114
Customer 71 profit 1.76485
Customer 80 profit 1.09675
Customer 92 profit 3.87103
Customer 93 profit 1.00000
Customer 94 profit 1.00000
Customer 96 profit 1.12957

OCCASIONAL DRIVER 15
x coordinate: 20.11
y coordinate: 72.81
Number of customers: 4
Subset of customers: 
Customer 55 profit 1.00000
Customer 69 profit 3.41961
Customer 88 profit 4.11111
Customer 100 profit 1.84028

OCCASIONAL DRIVER 16
x coordinate: 33.19
y coordinate: 81.16
Number of customers: 3
Subset of customers: 
Customer 68 profit 1.00000
Customer 70 profit 1.00000
Customer 100 profit 2.33683

OCCASIONAL DRIVER 17
x coordinate: 28.60
y coordinate: 78.59
Number of customers: 4
Subset of customers: 
Customer 55 profit 2.80855
Customer 68 profit 1.43880
Customer 70 profit 1.00000
Customer 100 profit 1.00000

OCCASIONAL DRIVER 18
x coordinate: 13.22
y coordinate: 46.20
Number of customers: 5
Subset of customers: 
Customer 53 profit 1.01432
Customer 69 profit 1.22299
Customer 82 profit 2.60842
Customer 90 profit 1.38287
Customer 98 profit 1.58027

OCCASIONAL DRIVER 19
x coordinate: 86.33
y coordinate: 55.28
Number of customers: 9
Subset of customers: 
Customer 54 profit 4.31266
Customer 67 profit 6.50951
Customer 71 profit 1.00000
Customer 80 profit 1.64957
Customer 81 profit 3.97604
Customer 92 profit 5.11803
Customer 93 profit 1.00000
Customer 94 profit 1.00000
Customer 96 profit 1.00000

OCCASIONAL DRIVER 20
x coordinate: 75.94
y coordinate: 72.94
Number of customers: 7
Subset of customers: 
Customer 54 profit 1.00000
Customer 71 profit 5.41882
Customer 72 profit 1.00000
Customer 80 profit 5.37956
Customer 81 profit 1.00000
Customer 93 profit 5.85367
Customer 96 profit 1.57059

OCCASIONAL DRIVER 21
x coordinate: 78.41
y coordinate: 65.33
Number of customers: 8
Subset of customers: 
Customer 54 profit 1.00000
Customer 71 profit 1.49344
Customer 72 profit 2.12233
Customer 80 profit 3.67785
Customer 81 profit 1.39282
Customer 93 profit 2.33288
Customer 94 profit 4.62888
Customer 96 profit 1.00000

OCCASIONAL DRIVER 22
x coordinate: 13.78
y coordinate: 59.20
Number of customers: 6
Subset of customers: 
Customer 55 profit 3.63107
Customer 60 profit 1.00000
Customer 69 profit 1.00000
Customer 88 profit 1.00000
Customer 90 profit 3.76015
Customer 98 profit 1.00000

OCCASIONAL DRIVER 23
x coordinate: 65.50
y coordinate: 16.99
Number of customers: 12
Subset of customers: 
Customer 51 profit 3.85691
Customer 56 profit 1.00000
Customer 63 profit 1.00000
Customer 64 profit 4.45894
Customer 66 profit 4.14461
Customer 80 profit 1.61990
Customer 84 profit 1.00000
Customer 85 profit 1.00000
Customer 90 profit 5.48456
Customer 91 profit 1.00000
Customer 92 profit 2.67297
Customer 95 profit 1.47394

OCCASIONAL DRIVER 24
x coordinate: 60.88
y coordinate: 69.18
Number of customers: 2
Subset of customers: 
Customer 54 profit 1.00000
Customer 81 profit 1.00000

OCCASIONAL DRIVER 25
x coordinate: 11.79
y coordinate: 51.15
Number of customers: 4
Subset of customers: 
Customer 53 profit 1.00000
Customer 69 profit 1.00000
Customer 90 profit 2.18131
Customer 98 profit 1.00000

OCCASIONAL DRIVER 26
x coordinate: 82.96
y coordinate: 63.37
Number of customers: 8
Subset of customers: 
Customer 54 profit 1.67656
Customer 71 profit 1.00000
Customer 72 profit 3.48972
Customer 80 profit 2.98778
Customer 81 profit 2.00341
Customer 93 profit 1.16417
Customer 94 profit 3.21117
Customer 96 profit 1.00000

OCCASIONAL DRIVER 27
x coordinate: 22.88
y coordinate: 17.32
Number of customers: 9
Subset of customers: 
Customer 52 profit 1.34806
Customer 57 profit 1.00000
Customer 65 profit 1.00000
Customer 66 profit 4.05659
Customer 74 profit 4.33707
Customer 83 profit 2.80467
Customer 86 profit 3.14874
Customer 90 profit 1.00000
Customer 99 profit 2.20972

OCCASIONAL DRIVER 28
x coordinate: 32.86
y coordinate: 41.23
Number of customers: 1
Subset of customers: 
Customer 90 profit 1.00000

OCCASIONAL DRIVER 29
x coordinate: 4.39
y coordinate: 40.22
Number of customers: 9
Subset of customers: 
Customer 10 profit 1.00000
Customer 11 profit 1.00000
Customer 12 profit 2.02869
Customer 14 profit 4.54077
Customer 53 profit 2.08876
Customer 69 profit 1.94854
Customer 82 profit 1.00000
Customer 90 profit 1.00000
Customer 98 profit 2.55598

OCCASIONAL DRIVER 30
x coordinate: 35.92
y coordinate: 76.42
Number of customers: 2
Subset of customers: 
Customer 68 profit 1.00000
Customer 70 profit 1.00000

OCCASIONAL DRIVER 31
x coordinate: 73.89
y coordinate: 37.03
Number of customers: 8
Subset of customers: 
Customer 50 profit 2.56433
Customer 62 profit 2.78359
Customer 67 profit 1.00000
Customer 80 profit 1.00000
Customer 91 profit 1.59081
Customer 92 profit 1.00000
Customer 94 profit 1.35738
Customer 95 profit 3.10729

OCCASIONAL DRIVER 32
x coordinate: 36.86
y coordinate: 11.31
Number of customers: 9
Subset of customers: 
Customer 20 profit 3.59447
Customer 22 profit 1.43931
Customer 24 profit 1.00000
Customer 57 profit 4.78982
Customer 64 profit 3.05764
Customer 65 profit 1.55871
Customer 66 profit 1.00000
Customer 83 profit 1.00000
Customer 90 profit 1.56199

OCCASIONAL DRIVER 33
x coordinate: 66.96
y coordinate: 22.95
Number of customers: 8
Subset of customers: 
Customer 56 profit 1.00000
Customer 62 profit 4.43997
Customer 80 profit 1.00000
Customer 84 profit 1.00000
Customer 85 profit 1.73685
Customer 91 profit 1.00000
Customer 92 profit 1.40664
Customer 95 profit 1.00000

OCCASIONAL DRIVER 34
x coordinate: 32.51
y coordinate: 12.71
Number of customers: 6
Subset of customers: 
Customer 24 profit 4.15857
Customer 57 profit 2.01097
Customer 65 profit 1.00000
Customer 66 profit 1.02792
Customer 83 profit 1.00000
Customer 90 profit 1.10714

OCCASIONAL DRIVER 35
x coordinate: 40.09
y coordinate: 49.04
Number of customers: 0
Subset of customers: 

OCCASIONAL DRIVER 36
x coordinate: 61.97
y coordinate: 33.58
Number of customers: 5
Subset of customers: 
Customer 56 profit 3.71571
Customer 80 profit 1.00000
Customer 91 profit 1.00000
Customer 92 profit 1.00000
Customer 95 profit 1.00000

OCCASIONAL DRIVER 37
x coordinate: 16.05
y coordinate: 51.92
Number of customers: 4
Subset of customers: 
Customer 53 profit 1.00000
Customer 69 profit 1.00000
Customer 90 profit 2.43012
Customer 98 profit 1.00000

OCCASIONAL DRIVER 38
x coordinate: 28.48
y coordinate: 38.45
Number of customers: 2
Subset of customers: 
Customer 65 profit 2.19590
Customer 90 profit 1.00000

OCCASIONAL DRIVER 39
x coordinate: 19.59
y coordinate: 17.47
Number of customers: 10
Subset of customers: 
Customer 52 profit 1.00000
Customer 57 profit 1.92106
Customer 65 profit 1.00000
Customer 66 profit 5.06229
Customer 74 profit 1.00000
Customer 82 profit 4.12325
Customer 83 profit 4.03612
Customer 86 profit 1.00000
Customer 90 profit 1.00000
Customer 99 profit 1.09243

OCCASIONAL DRIVER 40
x coordinate: 44.76
y coordinate: 21.53
Number of customers: 4
Subset of customers: 
Customer 64 profit 1.00000
Customer 66 profit 1.00000
Customer 83 profit 3.65663
Customer 90 profit 2.80416

OCCASIONAL DRIVER 41
x coordinate: 74.05
y coordinate: 81.99
Number of customers: 10
Subset of customers: 
Customer 37 profit 4.11012
Customer 38 profit 3.77111
Customer 39 profit 4.93356
Customer 41 profit 2.22719
Customer 54 profit 1.00000
Customer 61 profit 3.84192
Customer 68 profit 5.33803
Customer 72 profit 1.40985
Customer 81 profit 1.00000
Customer 96 profit 3.72748

OCCASIONAL DRIVER 42
x coordinate: 45.94
y coordinate: 35.16
Number of customers: 0
Subset of customers: 

OCCASIONAL DRIVER 43
x coordinate: 66.74
y coordinate: 70.94
Number of customers: 4
Subset of customers: 
Customer 54 profit 1.00000
Customer 72 profit 1.00000
Customer 81 profit 1.00000
Customer 96 profit 3.03975

OCCASIONAL DRIVER 44
x coordinate: 26.94
y coordinate: 77.55
Number of customers: 4
Subset of customers: 
Customer 55 profit 2.05431
Customer 68 profit 1.94283
Customer 70 profit 1.27225
Customer 100 profit 1.00000

OCCASIONAL DRIVER 45
x coordinate: 8.63
y coordinate: 66.78
Number of customers: 6
Subset of customers: 
Customer 55 profit 1.38066
Customer 60 profit 1.00000
Customer 69 profit 1.00000
Customer 88 profit 1.00000
Customer 90 profit 4.55201
Customer 98 profit 1.92264

OCCASIONAL DRIVER 46
x coordinate: 28.31
y coordinate: 57.46
Number of customers: 0
Subset of customers: 

OCCASIONAL DRIVER 47
x coordinate: 26.30
y coordinate: 30.08
Number of customers: 4
Subset of customers: 
Customer 52 profit 2.96853
Customer 65 profit 1.00000
Customer 90 profit 1.00000
Customer 99 profit 1.77893

OCCASIONAL DRIVER 48
x coordinate: 87.50
y coordinate: 12.82
Number of customers: 15
Subset of customers: 
Customer 33 profit 5.02808
Customer 50 profit 2.91161
Customer 56 profit 1.78533
Customer 62 profit 1.00000
Customer 63 profit 3.28735
Customer 66 profit 7.18002
Customer 67 profit 3.42128
Customer 80 profit 1.00000
Customer 84 profit 1.71300
Customer 85 profit 2.34938
Customer 90 profit 6.86206
Customer 91 profit 1.00000
Customer 92 profit 1.00000
Customer 94 profit 4.69982
Customer 95 profit 1.00000

OCCASIONAL DRIVER 49
x coordinate: 41.57
y coordinate: 65.27
Number of customers: 1
Subset of customers: 
Customer 68 profit 1.00000

OCCASIONAL DRIVER 50
x coordinate: 39.57
y coordinate: 62.97
Number of customers: 1
Subset of customers: 
Customer 68 profit 1.00000
