DIMENSION: 101
VEHICLE CAPACITY: 1000
NUMBER OF OCCASIONAL DRIVERS: 100

VERTEX_ID 	 VERTEX_X 	 VERTEX_Y 	 VERTEX_DEMAND 
66 	 49 	 73 	 25 	
67 	 67 	 5 	 25 	
68 	 56 	 39 	 36 	
69 	 37 	 47 	 6 	
70 	 37 	 56 	 5 	
71 	 57 	 68 	 15 	
72 	 47 	 16 	 25 	
73 	 44 	 17 	 9 	
74 	 46 	 13 	 8 	
75 	 49 	 11 	 18 	
76 	 49 	 42 	 13 	
77 	 53 	 43 	 14 	
78 	 61 	 52 	 3 	
79 	 57 	 48 	 23 	
80 	 56 	 37 	 6 	
81 	 55 	 54 	 26 	
82 	 15 	 47 	 16 	
83 	 14 	 37 	 11 	
84 	 11 	 31 	 7 	
85 	 16 	 22 	 41 	
86 	 4 	 18 	 35 	
87 	 28 	 18 	 26 	
88 	 26 	 52 	 9 	
89 	 26 	 35 	 15 	
90 	 31 	 67 	 3 	
91 	 15 	 19 	 1 	
92 	 22 	 22 	 2 	
93 	 18 	 24 	 22 	
94 	 26 	 27 	 27 	
95 	 25 	 24 	 20 	
96 	 22 	 27 	 11 	
97 	 25 	 21 	 12 	
98 	 19 	 21 	 10 	
99 	 20 	 26 	 9 	
100 	 18 	 18 	 17 	

OCCASIONAL DRIVERS DATA

OCCASIONAL DRIVER 1
x coordinate: 2.10
y coordinate: 19.25
Number of customers: 40
Subset of customers: 
Customer 2 profit 20.30284
Customer 5 profit 1.30358
Customer 6 profit 1.00000
Customer 8 profit 20.71918
Customer 13 profit 4.46823
Customer 14 profit 15.97951
Customer 16 profit 1.00000
Customer 17 profit 7.09661
Customer 18 profit 9.43347
Customer 27 profit 10.38935
Customer 28 profit 17.65017
Customer 37 profit 3.71562
Customer 40 profit 18.25462
Customer 42 profit 16.92473
Customer 44 profit 8.04771
Customer 45 profit 16.55735
Customer 52 profit 12.94633
Customer 53 profit 6.75036
Customer 57 profit 24.48100
Customer 58 profit 10.00408
Customer 59 profit 1.14389
Customer 60 profit 3.52378
Customer 61 profit 1.00000
Customer 82 profit 24.42630
Customer 83 profit 8.38227
Customer 84 profit 3.63143
Customer 85 profit 1.00248
Customer 86 profit 1.61617
Customer 87 profit 10.97613
Customer 89 profit 1.60564
Customer 91 profit 2.85611
Customer 92 profit 2.79844
Customer 93 profit 1.00000
Customer 94 profit 1.00000
Customer 95 profit 2.48977
Customer 96 profit 1.00000
Customer 97 profit 5.17509
Customer 98 profit 2.48598
Customer 99 profit 1.00000
Customer 100 profit 4.92223

OCCASIONAL DRIVER 2
x coordinate: 20.44
y coordinate: 23.53
Number of customers: 18
Subset of customers: 
Customer 6 profit 1.00000
Customer 13 profit 3.24575
Customer 27 profit 11.82622
Customer 37 profit 8.72477
Customer 53 profit 5.74604
Customer 58 profit 8.78626
Customer 59 profit 1.00000
Customer 85 profit 12.84634
Customer 87 profit 12.90319
Customer 89 profit 4.49380
Customer 92 profit 2.84845
Customer 93 profit 5.86749
Customer 94 profit 1.00000
Customer 95 profit 1.28234
Customer 96 profit 1.00000
Customer 97 profit 5.43880
Customer 98 profit 7.88386
Customer 99 profit 2.04760

OCCASIONAL DRIVER 3
x coordinate: 15.95
y coordinate: 56.24
Number of customers: 22
Subset of customers: 
Customer 1 profit 17.88426
Customer 6 profit 14.56773
Customer 7 profit 1.00000
Customer 8 profit 17.12250
Customer 10 profit 16.10708
Customer 18 profit 5.62380
Customer 19 profit 10.29401
Customer 27 profit 2.10181
Customer 28 profit 13.13072
Customer 31 profit 6.39483
Customer 47 profit 19.06752
Customer 48 profit 6.20668
Customer 52 profit 1.00000
Customer 53 profit 12.32917
Customer 60 profit 16.46439
Customer 62 profit 7.28140
Customer 69 profit 9.27111
Customer 70 profit 19.05834
Customer 82 profit 5.71172
Customer 83 profit 16.66123
Customer 88 profit 2.25561
Customer 89 profit 5.55266

OCCASIONAL DRIVER 4
x coordinate: 37.11
y coordinate: 56.08
Number of customers: 11
Subset of customers: 
Customer 1 profit 2.97119
Customer 27 profit 1.00000
Customer 28 profit 6.45462
Customer 30 profit 12.85554
Customer 31 profit 5.08278
Customer 50 profit 12.89198
Customer 52 profit 9.32824
Customer 53 profit 11.71324
Customer 69 profit 1.00000
Customer 70 profit 1.00000
Customer 88 profit 13.84782

OCCASIONAL DRIVER 5
x coordinate: 55.99
y coordinate: 30.48
Number of customers: 11
Subset of customers: 
Customer 12 profit 1.44688
Customer 26 profit 1.00000
Customer 27 profit 9.20798
Customer 28 profit 1.68033
Customer 40 profit 9.25633
Customer 53 profit 2.79705
Customer 54 profit 4.37494
Customer 58 profit 11.29753
Customer 68 profit 11.79972
Customer 76 profit 10.72025
Customer 80 profit 8.60417

OCCASIONAL DRIVER 6
x coordinate: 12.73
y coordinate: 66.76
Number of customers: 37
Subset of customers: 
Customer 1 profit 13.75925
Customer 5 profit 26.11732
Customer 6 profit 15.60150
Customer 7 profit 1.00000
Customer 8 profit 15.92463
Customer 10 profit 7.35277
Customer 11 profit 3.12509
Customer 13 profit 24.61261
Customer 18 profit 6.65163
Customer 19 profit 1.00000
Customer 27 profit 1.43471
Customer 28 profit 12.01458
Customer 30 profit 20.72231
Customer 31 profit 3.02684
Customer 32 profit 24.63164
Customer 36 profit 21.40919
Customer 46 profit 25.60559
Customer 47 profit 10.03601
Customer 48 profit 5.28501
Customer 49 profit 16.78022
Customer 50 profit 24.83603
Customer 52 profit 1.00000
Customer 53 profit 12.46065
Customer 58 profit 24.08028
Customer 60 profit 17.18442
Customer 62 profit 1.37169
Customer 63 profit 14.81896
Customer 64 profit 25.50787
Customer 69 profit 6.54202
Customer 70 profit 12.39589
Customer 82 profit 6.19287
Customer 83 profit 16.92849
Customer 88 profit 1.00000
Customer 89 profit 6.48302
Customer 90 profit 16.42500
Customer 94 profit 21.23444
Customer 96 profit 24.22067

OCCASIONAL DRIVER 7
x coordinate: 6.01
y coordinate: 41.73
Number of customers: 31
Subset of customers: 
Customer 5 profit 7.89173
Customer 6 profit 5.23847
Customer 7 profit 10.78132
Customer 8 profit 1.00000
Customer 13 profit 14.93634
Customer 17 profit 17.40583
Customer 18 profit 1.00000
Customer 27 profit 5.99178
Customer 28 profit 16.62000
Customer 31 profit 20.60635
Customer 45 profit 4.38210
Customer 46 profit 18.40963
Customer 48 profit 14.64627
Customer 52 profit 3.61178
Customer 53 profit 10.50945
Customer 58 profit 18.42495
Customer 59 profit 15.77014
Customer 60 profit 2.38709
Customer 61 profit 20.23523
Customer 69 profit 19.37283
Customer 82 profit 5.57311
Customer 83 profit 1.00000
Customer 84 profit 8.97156
Customer 88 profit 16.72376
Customer 89 profit 1.00000
Customer 92 profit 19.63245
Customer 93 profit 16.65291
Customer 94 profit 9.95911
Customer 95 profit 15.52332
Customer 96 profit 10.14532
Customer 99 profit 12.30083

OCCASIONAL DRIVER 8
x coordinate: 44.80
y coordinate: 8.42
Number of customers: 25
Subset of customers: 
Customer 2 profit 3.77542
Customer 4 profit 16.93873
Customer 6 profit 16.99451
Customer 12 profit 19.25458
Customer 13 profit 7.10706
Customer 21 profit 1.79123
Customer 22 profit 1.00000
Customer 26 profit 6.20376
Customer 27 profit 13.63103
Customer 28 profit 9.55706
Customer 40 profit 1.00000
Customer 41 profit 5.13880
Customer 53 profit 1.00000
Customer 56 profit 13.74719
Customer 57 profit 11.42019
Customer 58 profit 1.00000
Customer 72 profit 2.84773
Customer 73 profit 1.00000
Customer 74 profit 1.40072
Customer 75 profit 6.13248
Customer 87 profit 13.15406
Customer 89 profit 18.51921
Customer 94 profit 14.20327
Customer 95 profit 16.42530
Customer 97 profit 17.26837

OCCASIONAL DRIVER 9
x coordinate: 49.34
y coordinate: 39.19
Number of customers: 6
Subset of customers: 
Customer 12 profit 6.02894
Customer 26 profit 8.96819
Customer 27 profit 6.19267
Customer 28 profit 1.00000
Customer 53 profit 6.08078
Customer 76 profit 4.96712

OCCASIONAL DRIVER 10
x coordinate: 18.84
y coordinate: 47.53
Number of customers: 11
Subset of customers: 
Customer 6 profit 13.03659
Customer 7 profit 4.89208
Customer 18 profit 4.17302
Customer 27 profit 3.33183
Customer 31 profit 13.96093
Customer 52 profit 1.00000
Customer 53 profit 12.01201
Customer 69 profit 13.83940
Customer 82 profit 9.45062
Customer 88 profit 10.11991
Customer 89 profit 4.17529

OCCASIONAL DRIVER 11
x coordinate: 46.54
y coordinate: 31.90
Number of customers: 3
Subset of customers: 
Customer 26 profit 2.34990
Customer 28 profit 2.66642
Customer 53 profit 2.94840

OCCASIONAL DRIVER 12
x coordinate: 4.31
y coordinate: 35.03
Number of customers: 33
Subset of customers: 
Customer 5 profit 2.43391
Customer 6 profit 2.49521
Customer 7 profit 17.09497
Customer 8 profit 7.49465
Customer 13 profit 11.29493
Customer 16 profit 20.34547
Customer 17 profit 6.71616
Customer 18 profit 2.21271
Customer 27 profit 7.56034
Customer 28 profit 17.32856
Customer 37 profit 17.14764
Customer 45 profit 2.63732
Customer 52 profit 6.54306
Customer 53 profit 9.40695
Customer 58 profit 15.84241
Customer 59 profit 9.96548
Customer 60 profit 1.00000
Customer 61 profit 11.54781
Customer 82 profit 12.15774
Customer 83 profit 1.00000
Customer 84 profit 2.02932
Customer 85 profit 13.76850
Customer 89 profit 1.00000
Customer 91 profit 19.86211
Customer 92 profit 13.52923
Customer 93 profit 9.99188
Customer 94 profit 6.27096
Customer 95 profit 10.66954
Customer 96 profit 5.60043
Customer 97 profit 16.11574
Customer 98 profit 15.23416
Customer 99 profit 6.86598
Customer 100 profit 21.27915

OCCASIONAL DRIVER 13
x coordinate: 60.51
y coordinate: 6.91
Number of customers: 35
Subset of customers: 
Customer 2 profit 10.48424
Customer 4 profit 1.75947
Customer 6 profit 21.83000
Customer 12 profit 9.86447
Customer 13 profit 12.18813
Customer 21 profit 1.00000
Customer 22 profit 6.71499
Customer 23 profit 5.51932
Customer 25 profit 13.20419
Customer 26 profit 1.47116
Customer 27 profit 12.37138
Customer 28 profit 5.93727
Customer 39 profit 1.59528
Customer 40 profit 1.00000
Customer 41 profit 13.19871
Customer 53 profit 1.00000
Customer 54 profit 10.11395
Customer 55 profit 12.31602
Customer 56 profit 1.00000
Customer 57 profit 19.89599
Customer 58 profit 3.04925
Customer 67 profit 17.74814
Customer 68 profit 22.17108
Customer 72 profit 1.13563
Customer 73 profit 2.14110
Customer 74 profit 3.34419
Customer 75 profit 2.87805
Customer 76 profit 20.49054
Customer 77 profit 26.06042
Customer 80 profit 19.00461
Customer 87 profit 20.70608
Customer 89 profit 21.77352
Customer 94 profit 19.64066
Customer 95 profit 22.86238
Customer 97 profit 24.44913

OCCASIONAL DRIVER 14
x coordinate: 56.10
y coordinate: 45.68
Number of customers: 15
Subset of customers: 
Customer 1 profit 9.86045
Customer 3 profit 1.00000
Customer 12 profit 5.11253
Customer 26 profit 9.44133
Customer 27 profit 4.48276
Customer 28 profit 1.00000
Customer 33 profit 11.41223
Customer 50 profit 3.52336
Customer 53 profit 6.87850
Customer 68 profit 6.17784
Customer 69 profit 10.72667
Customer 76 profit 1.00000
Customer 77 profit 1.00000
Customer 79 profit 6.15862
Customer 80 profit 8.58207

OCCASIONAL DRIVER 15
x coordinate: 15.76
y coordinate: 66.00
Number of customers: 32
Subset of customers: 
Customer 1 profit 12.84910
Customer 6 profit 16.60609
Customer 7 profit 1.79165
Customer 8 profit 18.86170
Customer 10 profit 6.24803
Customer 11 profit 1.97793
Customer 13 profit 25.33613
Customer 18 profit 7.93657
Customer 19 profit 2.20819
Customer 27 profit 1.20326
Customer 28 profit 11.59896
Customer 30 profit 19.57492
Customer 31 profit 2.34313
Customer 32 profit 23.78324
Customer 47 profit 14.52642
Customer 48 profit 7.82035
Customer 49 profit 24.37018
Customer 50 profit 23.86993
Customer 52 profit 1.00000
Customer 53 profit 12.49847
Customer 58 profit 24.35883
Customer 60 profit 18.99202
Customer 62 profit 1.00000
Customer 63 profit 14.10850
Customer 69 profit 5.85004
Customer 70 profit 11.32133
Customer 82 profit 8.19398
Customer 83 profit 19.12707
Customer 88 profit 1.00000
Customer 89 profit 7.22657
Customer 90 profit 15.45229
Customer 94 profit 22.22891

OCCASIONAL DRIVER 16
x coordinate: 24.71
y coordinate: 73.53
Number of customers: 34
Subset of customers: 
Customer 1 profit 6.71593
Customer 6 profit 20.76360
Customer 7 profit 7.46191
Customer 10 profit 1.00000
Customer 11 profit 4.76704
Customer 18 profit 13.70672
Customer 19 profit 12.30507
Customer 20 profit 19.25182
Customer 26 profit 27.05677
Customer 27 profit 1.00000
Customer 28 profit 9.01818
Customer 30 profit 8.44307
Customer 31 profit 1.00000
Customer 32 profit 7.50601
Customer 47 profit 25.96096
Customer 48 profit 17.40394
Customer 50 profit 16.43677
Customer 51 profit 22.22467
Customer 52 profit 2.86896
Customer 53 profit 12.40661
Customer 58 profit 25.23852
Customer 60 profit 25.79162
Customer 62 profit 1.62567
Customer 63 profit 1.00000
Customer 64 profit 23.72870
Customer 69 profit 2.13271
Customer 70 profit 3.67251
Customer 76 profit 21.80211
Customer 82 profit 16.37290
Customer 83 profit 26.99572
Customer 88 profit 1.29331
Customer 89 profit 10.73997
Customer 90 profit 2.00861
Customer 94 profit 26.19302

OCCASIONAL DRIVER 17
x coordinate: 21.57
y coordinate: 71.22
Number of customers: 34
Subset of customers: 
Customer 1 profit 8.56731
Customer 6 profit 19.47774
Customer 7 profit 5.40520
Customer 8 profit 25.36501
Customer 10 profit 1.25990
Customer 11 profit 1.85578
Customer 18 profit 11.81674
Customer 19 profit 8.94167
Customer 20 profit 24.13088
Customer 27 profit 1.00000
Customer 28 profit 9.86517
Customer 30 profit 11.82062
Customer 31 profit 1.00000
Customer 32 profit 12.57815
Customer 47 profit 22.35161
Customer 48 profit 14.30277
Customer 50 profit 18.84396
Customer 51 profit 26.24585
Customer 52 profit 1.98997
Customer 53 profit 12.48896
Customer 58 profit 25.04903
Customer 60 profit 23.65561
Customer 62 profit 1.00000
Customer 63 profit 3.03321
Customer 64 profit 23.29633
Customer 69 profit 3.15515
Customer 70 profit 5.79523
Customer 76 profit 23.94153
Customer 82 profit 13.70394
Customer 83 profit 24.51654
Customer 88 profit 1.00000
Customer 89 profit 9.60377
Customer 90 profit 5.53273
Customer 94 profit 24.99397

OCCASIONAL DRIVER 18
x coordinate: 11.05
y coordinate: 41.99
Number of customers: 20
Subset of customers: 
Customer 5 profit 11.59930
Customer 6 profit 6.47277
Customer 7 profit 11.59070
Customer 8 profit 3.85976
Customer 13 profit 16.35178
Customer 18 profit 1.00000
Customer 27 profit 5.71817
Customer 28 profit 16.43438
Customer 45 profit 14.88952
Customer 52 profit 3.28756
Customer 53 profit 10.78495
Customer 60 profit 4.25192
Customer 82 profit 6.66240
Customer 83 profit 2.71397
Customer 84 profit 14.51224
Customer 88 profit 17.19442
Customer 89 profit 1.00000
Customer 94 profit 11.56457
Customer 96 profit 12.42505
Customer 99 profit 15.20941

OCCASIONAL DRIVER 19
x coordinate: 61.07
y coordinate: 50.18
Number of customers: 24
Subset of customers: 
Customer 1 profit 7.23471
Customer 3 profit 1.00000
Customer 9 profit 18.74430
Customer 12 profit 5.06908
Customer 26 profit 9.53432
Customer 27 profit 3.94701
Customer 28 profit 1.00000
Customer 29 profit 11.69616
Customer 33 profit 4.00707
Customer 34 profit 16.94332
Customer 40 profit 19.38429
Customer 50 profit 1.71822
Customer 51 profit 15.59229
Customer 53 profit 7.11496
Customer 54 profit 19.88589
Customer 58 profit 19.20656
Customer 68 profit 4.88130
Customer 69 profit 8.78683
Customer 76 profit 1.00000
Customer 77 profit 1.00000
Customer 78 profit 3.79897
Customer 79 profit 1.00000
Customer 80 profit 7.06966
Customer 81 profit 6.42310

OCCASIONAL DRIVER 20
x coordinate: 53.96
y coordinate: 66.11
Number of customers: 34
Subset of customers: 
Customer 1 profit 1.00000
Customer 3 profit 9.89252
Customer 9 profit 2.49694
Customer 10 profit 19.29961
Customer 12 profit 13.90250
Customer 20 profit 5.89981
Customer 26 profit 16.73604
Customer 27 profit 1.16919
Customer 28 profit 2.46040
Customer 30 profit 6.01736
Customer 31 profit 11.16999
Customer 32 profit 23.43672
Customer 33 profit 3.45935
Customer 34 profit 21.40316
Customer 35 profit 19.19708
Customer 40 profit 25.43039
Customer 50 profit 1.22794
Customer 51 profit 1.00000
Customer 52 profit 14.54480
Customer 53 profit 9.84476
Customer 58 profit 23.19944
Customer 66 profit 17.56405
Customer 68 profit 16.98768
Customer 69 profit 1.79611
Customer 70 profit 6.16684
Customer 71 profit 9.52677
Customer 76 profit 5.37107
Customer 77 profit 8.95612
Customer 78 profit 14.56485
Customer 79 profit 10.48217
Customer 80 profit 19.38477
Customer 81 profit 4.63496
Customer 88 profit 19.76622
Customer 89 profit 20.15288

OCCASIONAL DRIVER 21
x coordinate: 55.65
y coordinate: 59.25
Number of customers: 27
Subset of customers: 
Customer 1 profit 1.76392
Customer 3 profit 6.68625
Customer 9 profit 1.62046
Customer 12 profit 11.26926
Customer 20 profit 16.62450
Customer 26 profit 14.64200
Customer 27 profit 1.93167
Customer 28 profit 1.55919
Customer 30 profit 13.03601
Customer 31 profit 15.82939
Customer 33 profit 1.00000
Customer 34 profit 20.27050
Customer 50 profit 1.00000
Customer 51 profit 2.57691
Customer 52 profit 17.35980
Customer 53 profit 9.06121
Customer 58 profit 22.15787
Customer 68 profit 13.69358
Customer 69 profit 3.67848
Customer 70 profit 11.44422
Customer 76 profit 3.20540
Customer 77 profit 6.03750
Customer 78 profit 11.51737
Customer 79 profit 7.04952
Customer 80 profit 16.09765
Customer 81 profit 1.43714
Customer 89 profit 21.63364

OCCASIONAL DRIVER 22
x coordinate: 11.43
y coordinate: 53.72
Number of customers: 23
Subset of customers: 
Customer 5 profit 20.30416
Customer 6 profit 11.77118
Customer 7 profit 1.00000
Customer 8 profit 9.74977
Customer 10 profit 20.99919
Customer 18 profit 2.64367
Customer 19 profit 12.79763
Customer 27 profit 3.04208
Customer 28 profit 14.27276
Customer 31 profit 9.81473
Customer 47 profit 11.51599
Customer 48 profit 1.00000
Customer 52 profit 1.00000
Customer 53 profit 12.00942
Customer 60 profit 11.78742
Customer 62 profit 12.14494
Customer 69 profit 11.90633
Customer 82 profit 1.16695
Customer 83 profit 11.07635
Customer 88 profit 5.33031
Customer 89 profit 3.67099
Customer 94 profit 17.32660
Customer 96 profit 19.45906

OCCASIONAL DRIVER 23
x coordinate: 46.82
y coordinate: 15.63
Number of customers: 14
Subset of customers: 
Customer 2 profit 10.08784
Customer 13 profit 10.83796
Customer 21 profit 1.00000
Customer 22 profit 14.20798
Customer 26 profit 4.16411
Customer 27 profit 13.15134
Customer 28 profit 8.09462
Customer 40 profit 1.00000
Customer 53 profit 1.00000
Customer 58 profit 1.89024
Customer 72 profit 1.00000
Customer 73 profit 1.00000
Customer 74 profit 6.52049
Customer 75 profit 14.29335

OCCASIONAL DRIVER 24
x coordinate: 43.66
y coordinate: 62.73
Number of customers: 21
Subset of customers: 
Customer 1 profit 1.00000
Customer 3 profit 20.10357
Customer 10 profit 14.52587
Customer 12 profit 20.15506
Customer 20 profit 7.30713
Customer 27 profit 1.00000
Customer 28 profit 4.39795
Customer 30 profit 1.41434
Customer 31 profit 7.01220
Customer 33 profit 13.91315
Customer 50 profit 5.60297
Customer 51 profit 7.01918
Customer 52 profit 11.31987
Customer 53 profit 10.98017
Customer 69 profit 1.00000
Customer 70 profit 2.11715
Customer 76 profit 11.21439
Customer 77 profit 17.47030
Customer 81 profit 17.99283
Customer 88 profit 15.18843
Customer 89 profit 17.95479

OCCASIONAL DRIVER 25
x coordinate: 10.06
y coordinate: 46.45
Number of customers: 23
Subset of customers: 
Customer 5 profit 14.49072
Customer 6 profit 8.34406
Customer 7 profit 6.05561
Customer 8 profit 3.16348
Customer 13 profit 18.23484
Customer 18 profit 1.00000
Customer 27 profit 4.64466
Customer 28 profit 15.72568
Customer 31 profit 16.35827
Customer 45 profit 15.52783
Customer 48 profit 9.29970
Customer 52 profit 1.62188
Customer 53 profit 11.31947
Customer 60 profit 6.77594
Customer 69 profit 16.33544
Customer 82 profit 1.19197
Customer 83 profit 5.44935
Customer 84 profit 17.31750
Customer 88 profit 12.13978
Customer 89 profit 1.65714
Customer 94 profit 13.64575
Customer 96 profit 14.90338
Customer 99 profit 17.90510

OCCASIONAL DRIVER 26
x coordinate: 58.76
y coordinate: 57.48
Number of customers: 29
Subset of customers: 
Customer 1 profit 3.08470
Customer 3 profit 3.75807
Customer 9 profit 5.36393
Customer 12 profit 8.98282
Customer 20 profit 20.43060
Customer 26 profit 12.88412
Customer 27 profit 2.50359
Customer 28 profit 1.01264
Customer 29 profit 18.84798
Customer 30 profit 16.39995
Customer 31 profit 18.27152
Customer 33 profit 1.00000
Customer 34 profit 14.07584
Customer 40 profit 22.37072
Customer 50 profit 1.00000
Customer 51 profit 5.58666
Customer 52 profit 18.91400
Customer 53 profit 8.45108
Customer 58 profit 21.26856
Customer 68 profit 10.29220
Customer 69 profit 5.05242
Customer 70 profit 14.27480
Customer 76 profit 1.73987
Customer 77 profit 3.59957
Customer 78 profit 5.98007
Customer 79 profit 3.47904
Customer 80 profit 12.66882
Customer 81 profit 1.00000
Customer 89 profit 22.43116

OCCASIONAL DRIVER 27
x coordinate: 17.65
y coordinate: 15.93
Number of customers: 30
Subset of customers: 
Customer 2 profit 13.43646
Customer 5 profit 12.81901
Customer 6 profit 1.78425
Customer 13 profit 1.00858
Customer 14 profit 17.82034
Customer 16 profit 16.86331
Customer 27 profit 12.44666
Customer 28 profit 16.79086
Customer 37 profit 1.00000
Customer 40 profit 13.32319
Customer 42 profit 10.04645
Customer 53 profit 4.50191
Customer 57 profit 17.20150
Customer 58 profit 5.88482
Customer 59 profit 1.06781
Customer 60 profit 14.46521
Customer 61 profit 13.39971
Customer 85 profit 4.95017
Customer 87 profit 4.41673
Customer 89 profit 5.65373
Customer 91 profit 5.45030
Customer 92 profit 1.00000
Customer 93 profit 3.56791
Customer 94 profit 1.00000
Customer 95 profit 1.00000
Customer 96 profit 1.93058
Customer 97 profit 1.00000
Customer 98 profit 1.01955
Customer 99 profit 2.87686
Customer 100 profit 1.00000

OCCASIONAL DRIVER 28
x coordinate: 24.48
y coordinate: 37.50
Number of customers: 2
Subset of customers: 
Customer 27 profit 6.99704
Customer 89 profit 1.56489

OCCASIONAL DRIVER 29
x coordinate: 5.00
y coordinate: 36.59
Number of customers: 30
Subset of customers: 
Customer 5 profit 3.56809
Customer 6 profit 3.07360
Customer 7 profit 15.81077
Customer 8 profit 6.07400
Customer 13 profit 12.17078
Customer 17 profit 9.74510
Customer 18 profit 1.61373
Customer 27 profit 7.21204
Customer 28 profit 17.19890
Customer 37 profit 18.94999
Customer 45 profit 1.18130
Customer 52 profit 5.86210
Customer 53 profit 9.68010
Customer 58 profit 16.48033
Customer 59 profit 11.36916
Customer 60 profit 1.00000
Customer 61 profit 13.79965
Customer 82 profit 10.80635
Customer 83 profit 1.00000
Customer 84 profit 3.48366
Customer 85 profit 15.75066
Customer 89 profit 1.00000
Customer 92 profit 15.04162
Customer 93 profit 11.62338
Customer 94 profit 7.11882
Customer 95 profit 11.83816
Customer 96 profit 6.63571
Customer 97 profit 17.52788
Customer 98 profit 17.03869
Customer 99 profit 8.13592

OCCASIONAL DRIVER 30
x coordinate: 26.58
y coordinate: 69.26
Number of customers: 27
Subset of customers: 
Customer 1 profit 6.74972
Customer 6 profit 21.26787
Customer 7 profit 8.79766
Customer 10 profit 1.00000
Customer 11 profit 8.53268
Customer 18 profit 14.72867
Customer 19 profit 16.18151
Customer 20 profit 21.35319
Customer 27 profit 1.00000
Customer 28 profit 8.93472
Customer 30 profit 9.13178
Customer 31 profit 1.00000
Customer 32 profit 10.00620
Customer 48 profit 20.27355
Customer 50 profit 16.66035
Customer 51 profit 23.43273
Customer 52 profit 3.21516
Customer 53 profit 12.38479
Customer 62 profit 2.47133
Customer 63 profit 1.00000
Customer 69 profit 2.05092
Customer 70 profit 3.75397
Customer 76 profit 21.93804
Customer 82 profit 18.38603
Customer 88 profit 1.71412
Customer 89 profit 11.17792
Customer 90 profit 2.71097

OCCASIONAL DRIVER 31
x coordinate: 52.56
y coordinate: 33.71
Number of customers: 7
Subset of customers: 
Customer 12 profit 1.00000
Customer 26 profit 2.79476
Customer 27 profit 8.46264
Customer 28 profit 1.03024
Customer 53 profit 3.72374
Customer 76 profit 9.89481
Customer 80 profit 11.55607

OCCASIONAL DRIVER 32
x coordinate: 27.22
y coordinate: 10.50
Number of customers: 27
Subset of customers: 
Customer 2 profit 3.40520
Customer 6 profit 7.14100
Customer 13 profit 1.00000
Customer 15 profit 15.21873
Customer 21 profit 17.47322
Customer 26 profit 16.60913
Customer 27 profit 13.72428
Customer 28 profit 14.68266
Customer 37 profit 10.41577
Customer 40 profit 6.72400
Customer 42 profit 4.67833
Customer 53 profit 2.07187
Customer 57 profit 3.49847
Customer 58 profit 1.62925
Customer 59 profit 9.74805
Customer 73 profit 17.37936
Customer 87 profit 1.00000
Customer 89 profit 10.95467
Customer 92 profit 7.43183
Customer 93 profit 15.24725
Customer 94 profit 4.03346
Customer 95 profit 3.97851
Customer 96 profit 9.61068
Customer 97 profit 3.12365
Customer 98 profit 12.44535
Customer 99 profit 12.44087
Customer 100 profit 14.30970

OCCASIONAL DRIVER 33
x coordinate: 47.81
y coordinate: 21.01
