DIMENSION: 101
VEHICLE CAPACITY: 200
NUMBER OF OCCASIONAL DRIVERS: 50

VERTEX_ID 	 VERTEX_X 	 VERTEX_Y 	 VERTEX_DEMAND 
79 	 87 	 30 	 10 	
80 	 85 	 25 	 10 	
81 	 85 	 35 	 30 	
82 	 75 	 55 	 20 	
83 	 72 	 55 	 10 	
84 	 70 	 58 	 20 	
85 	 68 	 60 	 30 	
86 	 66 	 55 	 10 	
87 	 65 	 55 	 20 	
88 	 65 	 60 	 30 	
89 	 63 	 58 	 10 	
90 	 60 	 55 	 10 	
91 	 60 	 60 	 10 	
92 	 67 	 85 	 20 	
93 	 65 	 85 	 40 	
94 	 65 	 82 	 10 	
95 	 62 	 80 	 30 	
96 	 60 	 80 	 10 	
97 	 60 	 85 	 30 	
98 	 58 	 75 	 20 	
99 	 55 	 80 	 10 	
100 	 55 	 85 	 20 	

OCCASIONAL DRIVERS DATA

OCCASIONAL DRIVER 1
x coordinate: 2.20
y coordinate: 37.84
Number of customers: 30
Subset of customers: 
Customer 20 profit 1.00000
Customer 21 profit 2.36471
Customer 22 profit 2.64386
Customer 23 profit 5.98957
Customer 24 profit 1.58561
Customer 25 profit 3.17053
Customer 26 profit 6.49623
Customer 27 profit 3.60126
Customer 28 profit 6.96877
Customer 29 profit 2.58963
Customer 30 profit 7.88604
Customer 31 profit 2.98447
Customer 32 profit 1.00000
Customer 33 profit 1.00000
Customer 34 profit 2.65357
Customer 35 profit 3.29637
Customer 36 profit 4.66983
Customer 37 profit 2.45515
Customer 38 profit 6.44181
Customer 39 profit 11.32793
Customer 42 profit 15.33354
Customer 43 profit 10.88437
Customer 45 profit 16.14926
Customer 46 profit 13.00391
Customer 47 profit 8.76870
Customer 48 profit 14.81027
Customer 49 profit 7.63853
Customer 50 profit 10.63979
Customer 51 profit 13.16024
Customer 52 profit 6.27231

OCCASIONAL DRIVER 2
x coordinate: 27.15
y coordinate: 33.60
Number of customers: 11
Subset of customers: 
Customer 20 profit 8.13360
Customer 41 profit 8.20044
Customer 42 profit 6.35930
Customer 43 profit 2.42714
Customer 45 profit 8.55931
Customer 46 profit 4.23222
Customer 47 profit 1.00000
Customer 48 profit 8.65507
Customer 49 profit 1.00000
Customer 50 profit 5.50228
Customer 52 profit 4.11228

OCCASIONAL DRIVER 3
x coordinate: 92.17
y coordinate: 33.31
Number of customers: 30
Subset of customers: 
Customer 61 profit 13.83799
Customer 62 profit 7.63838
Customer 63 profit 2.89005
Customer 64 profit 15.48178
Customer 65 profit 3.78672
Customer 66 profit 9.77048
Customer 67 profit 4.33169
Customer 68 profit 18.37563
Customer 69 profit 11.53042
Customer 70 profit 11.33347
Customer 71 profit 7.73715
Customer 72 profit 11.74207
Customer 73 profit 5.94397
Customer 74 profit 5.99237
Customer 76 profit 1.00000
Customer 77 profit 3.56323
Customer 78 profit 1.00000
Customer 79 profit 3.41436
Customer 80 profit 10.74373
Customer 81 profit 1.00000
Customer 82 profit 11.54324
Customer 83 profit 10.12707
Customer 84 profit 13.24067
Customer 85 profit 15.35250
Customer 86 profit 7.96975
Customer 87 profit 7.68199
Customer 88 profit 14.33379
Customer 89 profit 10.91174
Customer 90 profit 6.49684
Customer 91 profit 13.14206

OCCASIONAL DRIVER 4
x coordinate: 36.65
y coordinate: 13.62
Number of customers: 29
Subset of customers: 
Customer 20 profit 14.62863
Customer 40 profit 1.00000
Customer 41 profit 1.00000
Customer 42 profit 2.12569
Customer 43 profit 2.39190
Customer 44 profit 2.84775
Customer 45 profit 4.90734
Customer 46 profit 5.04482
Customer 47 profit 5.43799
Customer 48 profit 7.43893
Customer 49 profit 8.03467
Customer 50 profit 10.51689
Customer 51 profit 11.99276
Customer 52 profit 12.63816
Customer 54 profit 13.95660
Customer 55 profit 5.66262
Customer 57 profit 2.92064
Customer 59 profit 1.00000
Customer 61 profit 9.73938
Customer 62 profit 9.37810
Customer 63 profit 10.04248
Customer 64 profit 6.90727
Customer 65 profit 6.98583
Customer 66 profit 5.28062
Customer 67 profit 5.61389
Customer 68 profit 3.45303
Customer 69 profit 3.12163
Customer 72 profit 14.64659
Customer 74 profit 14.32136

OCCASIONAL DRIVER 5
x coordinate: 5.23
y coordinate: 41.59
Number of customers: 23
Subset of customers: 
Customer 20 profit 1.00000
Customer 21 profit 1.81295
Customer 22 profit 2.00319
Customer 23 profit 5.11641
Customer 24 profit 1.00000
Customer 25 profit 2.38684
Customer 26 profit 5.50190
Customer 27 profit 2.71755
Customer 28 profit 5.89691
Customer 29 profit 1.71584
Customer 30 profit 6.71373
Customer 31 profit 8.26015
Customer 32 profit 1.22578
Customer 33 profit 1.32193
Customer 34 profit 1.41833
Customer 35 profit 12.45802
Customer 36 profit 4.21226
Customer 37 profit 9.97658
Customer 43 profit 13.04693
Customer 47 profit 11.03812
Customer 49 profit 9.99421
Customer 50 profit 13.86704
Customer 52 profit 8.78832

OCCASIONAL DRIVER 6
x coordinate: 7.28
y coordinate: 39.89
Number of customers: 22
Subset of customers: 
Customer 20 profit 1.00000
Customer 21 profit 2.37678
Customer 22 profit 2.68621
Customer 23 profit 6.15750
Customer 24 profit 1.61705
Customer 25 profit 3.28914
Customer 26 profit 6.79412
Customer 27 profit 3.80076
Customer 28 profit 7.38988
Customer 29 profit 2.80329
Customer 30 profit 8.56935
Customer 31 profit 6.84870
Customer 32 profit 1.00000
Customer 33 profit 1.00000
Customer 34 profit 4.62572
Customer 35 profit 12.92454
Customer 36 profit 9.39065
Customer 43 profit 11.88250
Customer 47 profit 9.83064
Customer 49 profit 8.75343
Customer 50 profit 12.42130
Customer 52 profit 7.48923

OCCASIONAL DRIVER 7
x coordinate: 31.02
y coordinate: 33.43
Number of customers: 6
Subset of customers: 
Customer 41 profit 5.68445
Customer 42 profit 4.06562
Customer 43 profit 1.00000
Customer 46 profit 4.88847
Customer 47 profit 1.47051
Customer 49 profit 5.26561

OCCASIONAL DRIVER 8
x coordinate: 35.36
y coordinate: 9.33
Number of customers: 33
Subset of customers: 
Customer 20 profit 14.12136
Customer 21 profit 17.17576
Customer 40 profit 1.00000
Customer 41 profit 1.00000
Customer 42 profit 1.63919
Customer 43 profit 1.95496
Customer 44 profit 2.16555
Customer 45 profit 3.89020
Customer 46 profit 4.13109
Customer 47 profit 4.64241
Customer 48 profit 6.06058
Customer 49 profit 6.96906
Customer 50 profit 8.95084
Customer 51 profit 10.05794
Customer 52 profit 11.14211
Customer 54 profit 8.10919
Customer 55 profit 3.99999
Customer 56 profit 14.57723
Customer 57 profit 1.95268
Customer 58 profit 12.85227
Customer 59 profit 1.00000
Customer 60 profit 12.15638
Customer 61 profit 9.46136
Customer 62 profit 9.30550
Customer 63 profit 10.07246
Customer 64 profit 6.77175
Customer 65 profit 7.06456
Customer 66 profit 5.32863
Customer 67 profit 5.70964
Customer 68 profit 3.48659
Customer 69 profit 3.21858
Customer 72 profit 14.13418
Customer 74 profit 14.08981

OCCASIONAL DRIVER 9
x coordinate: 15.53
y coordinate: 83.32
Number of customers: 31
Subset of customers: 
Customer 1 profit 14.77745
Customer 2 profit 16.26164
Customer 3 profit 8.98403
Customer 4 profit 10.29576
Customer 5 profit 8.37736
Customer 6 profit 8.41648
Customer 7 profit 6.49477
Customer 8 profit 5.55260
Customer 9 profit 6.83301
Customer 10 profit 2.07442
Customer 11 profit 3.46597
Customer 12 profit 8.89689
Customer 13 profit 1.00000
Customer 14 profit 6.57981
Customer 15 profit 1.00000
Customer 16 profit 5.24194
Customer 17 profit 1.00000
Customer 18 profit 3.29201
Customer 19 profit 1.50127
Customer 20 profit 6.98066
Customer 21 profit 4.70254
Customer 22 profit 6.35113
Customer 23 profit 3.64521
Customer 24 profit 11.61910
Customer 25 profit 9.11803
Customer 26 profit 6.06559
Customer 27 profit 11.16560
Customer 28 profit 7.93573
Customer 29 profit 17.18928
Customer 30 profit 11.12401
Customer 75 profit 12.83976

OCCASIONAL DRIVER 10
x coordinate: 87.12
y coordinate: 33.51
Number of customers: 28
Subset of customers: 
Customer 61 profit 13.61568
Customer 62 profit 7.35895
Customer 63 profit 2.66497
Customer 64 profit 15.25582
Customer 65 profit 3.55501
Customer 66 profit 9.49110
Customer 67 profit 4.09704
Customer 68 profit 18.14499
Customer 69 profit 11.25109
Customer 72 profit 11.52626
Customer 73 profit 16.53631
Customer 74 profit 5.71296
Customer 76 profit 7.73872
Customer 77 profit 7.98700
Customer 78 profit 2.94069
Customer 79 profit 6.54637
Customer 80 profit 14.46622
Customer 81 profit 1.00000
Customer 82 profit 14.14700
Customer 83 profit 12.23855
Customer 84 profit 15.40903
Customer 85 profit 17.47065
Customer 86 profit 9.35864
Customer 87 profit 8.97768
Customer 88 profit 16.12001
Customer 89 profit 12.32340
Customer 90 profit 7.41327
Customer 91 profit 14.48815

OCCASIONAL DRIVER 11
x coordinate: 44.53
y coordinate: 8.01
Number of customers: 32
Subset of customers: 
Customer 20 profit 17.07935
Customer 40 profit 3.28795
Customer 41 profit 3.16658
Customer 42 profit 5.17573
Customer 43 profit 5.13706
Customer 44 profit 6.46362
Customer 45 profit 9.07827
Customer 46 profit 8.96745
Customer 47 profit 9.02610
Customer 48 profit 12.04126
Customer 49 profit 12.07638
Customer 50 profit 15.23712
Customer 51 profit 17.04884
Customer 52 profit 17.21319
Customer 53 profit 8.40178
Customer 54 profit 1.45072
Customer 55 profit 1.00000
Customer 56 profit 11.48975
Customer 57 profit 1.53511
Customer 58 profit 14.00407
Customer 59 profit 3.34590
Customer 61 profit 3.90142
Customer 62 profit 4.66543
Customer 63 profit 6.10741
Customer 64 profit 2.19630
Customer 65 profit 3.84997
Customer 66 profit 1.99057
Customer 67 profit 2.88105
Customer 68 profit 1.00000
Customer 69 profit 1.00000
Customer 72 profit 7.25809
Customer 74 profit 8.26437

OCCASIONAL DRIVER 12
x coordinate: 16.39
y coordinate: 80.27
Number of customers: 29
Subset of customers: 
Customer 1 profit 15.99208
Customer 3 profit 9.87420
Customer 4 profit 11.36745
Customer 5 profit 9.18506
Customer 6 profit 9.48236
Customer 7 profit 7.27798
Customer 8 profit 6.40134
Customer 9 profit 7.89209
Customer 10 profit 2.55569
Customer 11 profit 4.22034
Customer 12 profit 13.32159
Customer 13 profit 1.00000
Customer 14 profit 11.63206
Customer 15 profit 1.80215
Customer 16 profit 11.02559
Customer 17 profit 1.00000
Customer 18 profit 3.38527
Customer 19 profit 2.91544
Customer 20 profit 6.72033
Customer 21 profit 4.45882
Customer 22 profit 6.07325
Customer 23 profit 3.38904
Customer 24 profit 11.31506
Customer 25 profit 8.81479
Customer 26 profit 5.76707
Customer 27 profit 10.86578
Customer 28 profit 7.63246
Customer 30 profit 10.85527
Customer 75 profit 13.79360

OCCASIONAL DRIVER 13
x coordinate: 21.38
y coordinate: 82.99
Number of customers: 30
Subset of customers: 
Customer 1 profit 12.28481
Customer 2 profit 13.56609
Customer 3 profit 6.94498
Customer 4 profit 8.01066
Customer 5 profit 6.46201
Customer 6 profit 6.17163
Customer 7 profit 4.65465
Customer 8 profit 3.65460
Customer 9 profit 4.63714
Customer 10 profit 1.00000
Customer 11 profit 1.80622
Customer 12 profit 6.06801
Customer 13 profit 1.31135
Customer 14 profit 5.00037
Customer 15 profit 2.04842
Customer 16 profit 6.80032
Customer 17 profit 5.72861
Customer 18 profit 10.77066
Customer 19 profit 11.49130
Customer 20 profit 8.70097
Customer 21 profit 6.27481
Customer 22 profit 8.36077
Customer 23 profit 5.43136
Customer 24 profit 14.42693
Customer 25 profit 11.83058
Customer 26 profit 8.61211
Customer 27 profit 14.37279
Customer 28 profit 11.02308
Customer 30 profit 15.05819
Customer 75 profit 10.66871

OCCASIONAL DRIVER 14
x coordinate: 43.25
y coordinate: 68.80
Number of customers: 9
Subset of customers: 
Customer 1 profit 2.13185
Customer 2 profit 5.11575
Customer 3 profit 1.00000
Customer 4 profit 1.00000
Customer 5 profit 1.00000
Customer 6 profit 4.45128
Customer 7 profit 1.69790
Customer 8 profit 6.08275
Customer 75 profit 1.27966

OCCASIONAL DRIVER 15
x coordinate: 26.85
y coordinate: 53.45
Number of customers: 5
Subset of customers: 
Customer 20 profit 1.50733
Customer 21 profit 1.00000
Customer 22 profit 1.00000
Customer 23 profit 1.87464
Customer 25 profit 5.45199

OCCASIONAL DRIVER 16
x coordinate: 26.41
y coordinate: 54.04
Number of customers: 6
Subset of customers: 
Customer 20 profit 1.71408
Customer 21 profit 1.00000
Customer 22 profit 1.00000
Customer 23 profit 1.00000
Customer 25 profit 4.80255
Customer 26 profit 4.67722

OCCASIONAL DRIVER 17
x coordinate: 25.87
y coordinate: 54.37
Number of customers: 6
Subset of customers: 
Customer 20 profit 1.70992
Customer 21 profit 1.00000
Customer 22 profit 1.00000
Customer 23 profit 1.00000
Customer 25 profit 4.01357
Customer 26 profit 2.94158

OCCASIONAL DRIVER 18
x coordinate: 77.41
y coordinate: 57.10
Number of customers: 14
Subset of customers: 
Customer 63 profit 11.71782
Customer 65 profit 12.24636
Customer 67 profit 12.62220
Customer 75 profit 15.53182
Customer 82 profit 1.00000
Customer 83 profit 1.00000
Customer 84 profit 1.00000
Customer 85 profit 2.10413
Customer 86 profit 1.00000
Customer 87 profit 1.00000
Customer 88 profit 2.23154
Customer 89 profit 1.00000
Customer 90 profit 1.00000
Customer 91 profit 2.70773

OCCASIONAL DRIVER 19
x coordinate: 39.66
y coordinate: 5.46
Number of customers: 34
Subset of customers: 
Customer 20 profit 15.44881
Customer 21 profit 18.46505
Customer 40 profit 1.47467
Customer 41 profit 1.52149
Customer 42 profit 2.98976
Customer 43 profit 3.21130
Customer 44 profit 3.79122
Customer 45 profit 5.87075
Customer 46 profit 6.01215
Customer 47 profit 6.39352
Customer 48 profit 8.33437
Customer 49 profit 8.99806
Customer 50 profit 11.35788
Customer 51 profit 12.66416
Customer 52 profit 13.51143
Customer 53 profit 6.99945
Customer 54 profit 1.00000
Customer 55 profit 1.00000
Customer 56 profit 1.44510
Customer 57 profit 1.00000
Customer 58 profit 3.12281
Customer 59 profit 1.00000
Customer 60 profit 7.59215
Customer 61 profit 6.22706
Customer 62 profit 6.69628
Customer 63 profit 7.91649
Customer 64 profit 4.08387
Customer 65 profit 5.31578
Customer 66 profit 3.42902
Customer 67 profit 4.16644
Customer 68 profit 1.66318
Customer 69 profit 1.80380
Customer 72 profit 10.13992
Customer 74 profit 10.80747

OCCASIONAL DRIVER 20
x coordinate: 49.92
y coordinate: 38.95
Number of customers: 3
Subset of customers: 
Customer 63 profit 1.00000
Customer 65 profit 1.00000
Customer 67 profit 1.00000

OCCASIONAL DRIVER 21
x coordinate: 79.15
y coordinate: 59.66
Number of customers: 14
Subset of customers: 
Customer 63 profit 12.56755
Customer 65 profit 13.04260
Customer 67 profit 13.39232
Customer 75 profit 14.07531
Customer 82 profit 1.77670
Customer 83 profit 1.00000
Customer 84 profit 1.00000
Customer 85 profit 1.00000
Customer 86 profit 1.00000
Customer 87 profit 1.00000
Customer 88 profit 1.05953
Customer 89 profit 1.00000
Customer 90 profit 1.00000
Customer 91 profit 1.66680

OCCASIONAL DRIVER 22
x coordinate: 27.05
y coordinate: 51.22
Number of customers: 4
Subset of customers: 
Customer 20 profit 1.00000
Customer 21 profit 1.00000
Customer 22 profit 1.00000
Customer 23 profit 5.44941

OCCASIONAL DRIVER 23
x coordinate: 36.18
y coordinate: 9.22
Number of customers: 32
Subset of customers: 
Customer 20 profit 14.40353
Customer 40 profit 1.00000
Customer 41 profit 1.00000
Customer 42 profit 1.89932
Customer 43 profit 2.19915
Customer 44 profit 2.49164
Customer 45 profit 4.31682
Customer 46 profit 4.53294
Customer 47 profit 5.01362
Customer 48 profit 6.57932
Customer 49 profit 7.41910
Customer 50 profit 9.51794
Customer 51 profit 10.69711
Customer 52 profit 11.69958
Customer 54 profit 6.94330
Customer 55 profit 3.21755
Customer 56 profit 13.62398
Customer 57 profit 1.35468
Customer 58 profit 12.15304
Customer 59 profit 1.00000
Customer 60 profit 12.18352
Customer 61 profit 8.89842
Customer 62 profit 8.84539
Customer 63 profit 9.69128
Customer 64 profit 6.28150
Customer 65 profit 6.74521
Customer 66 profit 4.97226
Customer 67 profit 5.42263
Customer 68 profit 3.12195
Customer 69 profit 2.93836
Customer 72 profit 13.47781
Customer 74 profit 13.53891

OCCASIONAL DRIVER 24
x coordinate: 91.52
y coordinate: 28.73
Number of customers: 30
Subset of customers: 
Customer 61 profit 11.42695
Customer 62 profit 5.99279
Customer 63 profit 1.99718
Customer 64 profit 13.07767
Customer 65 profit 2.83344
Customer 66 profit 8.08409
Customer 67 profit 3.35012
Customer 68 profit 15.98081
Customer 69 profit 9.81971
Customer 70 profit 9.07700
Customer 71 profit 11.81224
Customer 72 profit 9.31932
Customer 73 profit 1.86099
Customer 74 profit 4.39383
Customer 76 profit 4.07853
Customer 77 profit 1.00000
Customer 78 profit 2.43677
Customer 79 profit 1.00000
Customer 80 profit 4.55119
Customer 81 profit 1.03787
Customer 82 profit 14.90856
Customer 83 profit 13.12892
Customer 84 profit 16.29486
Customer 85 profit 18.36995
Customer 86 profit 10.30790
Customer 87 profit 9.91928
Customer 88 profit 17.06414
Customer 89 profit 13.27231
Customer 90 profit 8.27285
Customer 91 profit 15.43050

OCCASIONAL DRIVER 25
x coordinate: 25.97
y coordinate: 51.50
Number of customers: 6
Subset of customers: 
Customer 20 profit 1.00000
Customer 21 profit 1.00000
Customer 22 profit 1.00000
Customer 23 profit 4.10908
Customer 24 profit 3.73703
Customer 25 profit 2.94962

OCCASIONAL DRIVER 26
x coordinate: 47.68
y coordinate: 31.77
Number of customers: 9
Subset of customers: 
Customer 61 profit 7.68437
Customer 62 profit 3.11039
Customer 63 profit 4.07531
Customer 64 profit 4.96720
Customer 65 profit 1.76520
Customer 66 profit 1.00000
Customer 67 profit 1.00000
Customer 68 profit 5.65422
Customer 69 profit 1.00000

OCCASIONAL DRIVER 27
x coordinate: 47.94
y coordinate: 37.79
Number of customers: 3
Subset of customers: 
Customer 63 profit 3.64342
Customer 65 profit 1.00000
Customer 67 profit 1.00000

OCCASIONAL DRIVER 28
x coordinate: 19.84
y coordinate: 78.92
Number of customers: 26
Subset of customers: 
Customer 3 profit 9.13217
Customer 4 profit 10.58729
Customer 5 profit 8.46881
Customer 6 profit 8.70178
Customer 7 profit 6.56863
Customer 8 profit 5.66756
Customer 9 profit 7.11100
Customer 10 profit 2.00025
Customer 11 profit 3.51564
Customer 13 profit 1.00000
Customer 14 profit 14.77165
Customer 15 profit 2.64322
Customer 17 profit 3.32513
Customer 18 profit 8.85460
Customer 19 profit 12.24791
Customer 20 profit 7.55843
Customer 21 profit 5.20474
Customer 22 profit 7.05749
Customer 23 profit 4.22748
Customer 24 profit 12.77126
Customer 25 profit 10.20385
Customer 26 profit 7.03828
Customer 27 profit 12.55446
Customer 28 profit 9.23065
Customer 30 profit 12.99347
Customer 75 profit 13.03748

OCCASIONAL DRIVER 29
x coordinate: 83.29
y coordinate: 58.40
Number of customers: 15
Subset of customers: 
Customer 5 profit 17.98801
Customer 63 profit 11.31556
Customer 65 profit 11.91222
Customer 67 profit 12.31765
Customer 75 profit 14.79477
Customer 82 profit 1.00000
Customer 83 profit 1.00000
Customer 84 profit 1.00000
Customer 85 profit 1.41036
Customer 86 profit 1.00000
Customer 87 profit 1.00000
Customer 88 profit 1.66247
Customer 89 profit 1.00000
Customer 90 profit 1.00000
Customer 91 profit 2.25039

OCCASIONAL DRIVER 30
x coordinate: 15.91
y coordinate: 82.78
Number of customers: 30
Subset of customers: 
Customer 1 profit 14.88502
Customer 2 profit 16.39460
Customer 3 profit 9.05205
Customer 4 profit 10.38449
Customer 5 profit 8.43647
Customer 6 profit 8.50344
Customer 7 profit 6.55054
Customer 8 profit 5.61427
Customer 9 profit 6.91790
Customer 10 profit 2.10015
Customer 11 profit 3.51631
Customer 12 profit 9.46252
Customer 13 profit 1.00000
Customer 14 profit 7.22745
Customer 15 profit 1.00000
Customer 16 profit 6.00361
Customer 17 profit 1.00000
Customer 18 profit 3.51005
Customer 19 profit 1.81309
Customer 20 profit 6.99930
Customer 21 profit 4.71709
Customer 22 profit 6.37603
Customer 23 profit 3.66295
Customer 24 profit 11.67086
Customer 25 profit 9.16480
Customer 26 profit 6.10424
Customer 27 profit 11.23151
Customer 28 profit 7.99374
Customer 30 profit 11.21977
Customer 75 profit 12.91608

OCCASIONAL DRIVER 31
x coordinate: 31.64
y coordinate: 31.38
Number of customers: 9
Subset of customers: 
Customer 40 profit 5.37850
Customer 41 profit 2.36567
Customer 42 profit 1.00000
Customer 43 profit 1.00000
Customer 44 profit 3.58989
Customer 45 profit 5.74229
Customer 46 profit 2.71361
Customer 47 profit 2.22959
Customer 49 profit 5.50890

OCCASIONAL DRIVER 32
x coordinate: 44.21
y coordinate: 6.20
Number of customers: 33
Subset of customers: 
Customer 20 profit 16.86376
Customer 40 profit 2.98693
Customer 41 profit 2.90397
Customer 42 profit 4.81800
Customer 43 profit 4.83814
Customer 44 profit 6.00320
Customer 45 profit 8.50930
Customer 46 profit 8.46123
Customer 47 profit 8.59695
Customer 48 profit 11.36473
Customer 49 profit 11.55828
Customer 50 profit 14.53286
Customer 51 profit 16.21651
Customer 52 profit 16.56201
Customer 53 profit 3.34447
Customer 54 profit 1.00000
Customer 55 profit 1.00000
Customer 56 profit 7.52234
Customer 57 profit 1.05460
Customer 58 profit 10.31091
Customer 59 profit 2.55577
Customer 60 profit 14.78479
Customer 61 profit 3.99385
Customer 62 profit 4.76274
Customer 63 profit 6.20542
Customer 64 profit 2.29393
Customer 65 profit 3.94254
Customer 66 profit 2.08013
Customer 67 profit 2.96738
Customer 68 profit 1.00000
Customer 69 profit 1.00000
Customer 72 profit 7.31194
Customer 74 profit 8.34232

OCCASIONAL DRIVER 33
x coordinate: 54.87
y coordinate: 34.17
Number of customers: 7
Subset of customers: 
Customer 62 profit 1.74606
Customer 63 profit 1.00000
Customer 65 profit 1.00000
Customer 66 profit 3.84371
Customer 67 profit 1.00000
Customer 69 profit 5.59306
Customer 74 profit 1.00000

OCCASIONAL DRIVER 34
x coordinate: 84.67
y coordinate: 56.22
Number of customers: 15
Subset of customers: 
Customer 63 profit 10.24520
Customer 65 profit 10.92366
Customer 67 profit 11.36722
Customer 74 profit 18.01876
Customer 75 profit 15.87550
Customer 82 profit 1.00000
Customer 83 profit 1.00000
Customer 84 profit 1.01424
Customer 85 profit 2.41300
Customer 86 profit 1.00000
Customer 87 profit 1.00000
Customer 88 profit 2.59569
Customer 89 profit 1.39045
Customer 90 profit 1.00000
Customer 91 profit 3.10383

OCCASIONAL DRIVER 35
x coordinate: 87.73
y coordinate: 26.25
Number of customers: 30
Subset of customers: 
Customer 61 profit 9.75068
Customer 62 profit 4.82579
Customer 63 profit 1.38212
Customer 64 profit 11.38963
Customer 65 profit 2.15047
Customer 66 profit 6.86024
Customer 67 profit 2.63566
Customer 68 profit 14.27718
Customer 69 profit 8.56246
Customer 70 profit 18.75583
Customer 71 profit 21.10715
Customer 72 profit 7.66327
Customer 73 profit 11.32432
Customer 74 profit 3.29365
Customer 76 profit 11.10348
Customer 77 profit 3.42847
Customer 78 profit 8.02535
Customer 79 profit 2.22201
Customer 80 profit 1.63885
Customer 81 profit 4.60358
Customer 82 profit 18.87966
Customer 83 profit 16.58702
Customer 84 profit 19.74154
Customer 85 profit 21.71926
Customer 86 profit 12.88309
Customer 87 profit 12.36555
Customer 88 profit 20.02548
Customer 89 profit 15.79735
Customer 90 profit 10.14566
Customer 91 profit 17.82065

OCCASIONAL DRIVER 36
x coordinate: 40.04
y coordinate: 12.27
Number of customers: 29
Subset of customers: 
Customer 20 profit 15.83968
Customer 40 profit 1.84673
Customer 41 profit 1.84260
Customer 42 profit 3.54611
Customer 43 profit 3.66719
Customer 44 profit 4.59204
Customer 45 profit 7.01095
Customer 46 profit 7.00082
Customer 47 profit 7.20713
Customer 48 profit 9.83833
Customer 49 profit 10.08417
Customer 50 profit 13.00750
Customer 51 profit 14.73067
Customer 52 profit 15.03669
Customer 54 profit 7.43143
Customer 55 profit 1.00000
Customer 57 profit 1.00000
Customer 59 profit 1.03196
Customer 61 profit 6.94925
Customer 62 profit 7.15656
Customer 63 profit 8.22454
Customer 64 profit 4.54039
Customer 65 profit 5.49440
Customer 66 profit 3.63023
Customer 67 profit 4.29146
Customer 68 profit 1.81265
Customer 69 profit 1.88314
Customer 72 profit 11.31430
Customer 74 profit 11.59419

OCCASIONAL DRIVER 37
x coordinate: 21.59
y coordinate: 75.44
Number of customers: 20
Subset of customers: 
Customer 3 profit 10.09112
Customer 4 profit 11.80265
Customer 5 profit 9.31561
Customer 6 profit 9.93973
Customer 7 profit 7.39942
Customer 8 profit 6.61449
Customer 9 profit 8.37738
Customer 10 profit 2.46250
Customer 11 profit 4.36685
Customer 13 profit 1.00000
Customer 17 profit 7.73259
Customer 20 profit 7.54977
Customer 21 profit 5.17945
Customer 22 profit 7.09104
Customer 23 profit 4.22831
